track_id,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,rmse_01_mean,spectral_centroid_01_mean,spectral_bandwidth_01_mean,chroma_var
13731,-241.729,133.16716,-15.86735,45.3689,-4.31957,35.78633,0.15658,12.06014,4.81817,8.46729,3.13397,1175.66626,1536.21118,0.03603
13732,-231.96118,120.93053,-9.37381,38.71918,-9.78961,26.93355,-11.62874,7.65463,-2.89424,7.86586,2.94994,1447.8656,1739.35925,0.02061
13733,-195.73157,128.84013,-19.62621,50.88181,-4.81726,31.10358,-9.42182,20.80967,-8.31503,8.79109,2.88761,1432.51233,1751.31531,0.01782
13734,-254.21617,142.10255,-0.02128,31.66173,-4.54454,13.14075,-14.07928,-4.19633,-3.95604,-0.69812,2.11721,1200.92017,1476.49158,0.01395
13735,-144.58534,141.57825,0.59204,79.17249,-0.60685,34.28569,-5.66082,12.55408,-6.23281,-2.98776,7.89691,1180.17932,1502.14746,0.01679
13736,-125.67373,163.86456,-19.0599,28.54119,-6.38138,14.6855,2.2506,4.10625,-6.27428,6.12967,7.8894,1010.82489,1137.59473,0.02268
13737,-140.58907,141.41467,12.36705,39.26022,-3.1351,26.53626,-12.90684,12.96313,-9.11604,3.9944,6.6074,1470.80872,1708.61719,0.02192
13738,-95.99943,129.23105,-24.07945,40.63034,4.38215,30.56883,8.01035,10.5396,6.27908,10.88332,10.04193,1481.99719,1908.73132,0.03275
13739,-199.85216,104.60481,-16.99882,42.67052,12.90996,29.59014,0.82458,13.21719,5.70778,5.33136,7.04261,1000.00378,1244.10913,0.01959
13740,-138.35481,112.87132,-11.04824,50.44418,2.44566,36.84702,-4.05763,19.40452,0.30053,5.61741,7.77861,1671.63184,1894.651,0.03057
13741,-159.75308,110.64303,-2.36939,45.46727,10.23522,25.25925,2.66913,17.0593,4.63221,6.4886,5.21484,1770.88879,2200.84351,0.02416
13742,-95.35186,139.95927,-24.43058,44.23544,-6.6469,31.38684,-11.06427,14.72356,-3.11968,4.4986,8.15352,1417.01001,1618.56726,0.01583
13743,-134.13594,106.91131,-7.5414,49.61354,-8.50179,15.83759,-0.88238,3.36815,-7.04052,-1.14688,5.84456,2438.68457,2268.53687,0.01779
13744,-45.4385,110.56452,-16.77285,38.53572,9.08826,18.78621,7.27844,1.16871,-3.52081,7.93358,9.20409,2150.1582,2353.5603,0.02724
13745,-197.44516,127.0792,11.52802,35.96307,11.30923,23.59367,-13.33808,-3.44777,-11.08542,-5.23724,5.3807,1271.66016,1588.56592,0.03501
13746,-152.88463,128.63889,-29.10814,55.19893,-0.5272,18.52442,5.38942,10.11829,2.54626,7.12134,5.6929,1438.21179,1552.73682,0.01635
13747,-91.91893,123.0629,-51.46698,62.79916,-29.54097,32.12198,-15.63872,12.24593,-5.01481,0.95456,6.84494,1827.29004,1681.37561,0.01873
13748,-94.37964,146.59904,-37.03375,59.06048,-29.38394,35.35853,-4.24958,8.56711,3.52824,0.03671,8.20788,1424.56396,1554.19507,0.02522
13749,-54.00459,120.10967,-40.69242,66.78275,-26.28524,35.41125,-18.52852,11.09939,-8.29405,2.00508,8.51375,1961.80127,1828.2865,0.01788
13750,-137.6792,121.71175,-26.76724,54.94746,-15.68145,21.862,-2.53909,-0.37166,8.06993,-4.21777,5.00898,1575.62927,1611.96851,0.02218
13751,-338.40433,135.00356,3.21922,27.49883,5.05787,8.22448,1.35146,-1.93356,-5.82215,-4.96361,1.12023,1017.64874,1508.69409,0.01725
13752,-296.60794,135.88165,-15.25545,26.76915,-1.77726,12.3491,1.15964,1.99841,-5.97685,-3.6277,1.52062,1179.66528,1576.77332,0.01293
13753,-320.33981,128.64943,-0.50998,31.11071,1.89567,12.40692,4.56179,1.47844,-4.95845,-2.86433,1.13319,1201.67468,1664.43677,0.01542
13754,-367.31201,132.66043,8.61742,22.31144,7.87433,4.99917,2.16498,-0.73283,-3.94336,-2.67662,0.81306,959.43335,1501.56995,0.00923
13755,-340.76831,145.35373,6.43006,28.1788,7.03341,15.48943,4.64944,-0.36149,-4.67636,-3.16923,1.20872,1002.81219,1550.98816,0.01671
13756,-299.63809,150.70413,-2.27579,24.85538,1.03747,9.9198,-0.59291,1.82491,-4.84008,-5.13453,1.53926,980.95221,1425.26489,0.01598
13757,-297.92001,143.12843,-5.32291,24.58751,-0.42607,8.73122,0.21615,0.79241,-5.56819,-2.78047,1.61144,1099.91199,1537.02917,0.01999
13760,-225.22173,143.95764,-16.5872,34.01867,-1.56544,8.86794,-2.75227,2.1355,1.43453,0.7971,3.62191,953.17969,1237.92126,0.01384
13761,-290.31256,165.13457,6.54418,35.70375,23.98149,7.38318,-12.02615,-10.66225,-15.3898,-21.91294,2.93984,613.66962,926.09479,0.01499
13762,-287.57318,170.88538,-0.64511,40.51824,22.78023,9.87492,-11.72602,-7.53065,-10.46974,-21.91721,2.50726,690.97864,1035.19238,0.01887
13763,-244.25085,178.32117,-17.75663,36.05533,19.33426,3.38364,-13.2543,-12.04113,-16.17065,-19.75141,2.9562,755.00726,1016.86188,0.02846
13764,-221.44225,175.15073,-40.43022,30.47561,14.41168,1.90839,-20.51229,-4.62044,-8.62176,-19.43148,2.98063,933.00391,1064.2998,0.0115
13765,-294.3179,191.44435,3.29416,32.69181,23.33418,12.00201,-10.35147,0.0667,-7.11201,-19.36414,2.45533,602.57275,928.36304,0.01784
13766,-301.15173,163.74808,11.15648,33.32741,22.3512,11.01465,-7.72636,-3.5894,-7.80245,-20.17478,2.37696,640.20422,1023.52582,0.01736
13767,-211.96262,129.40489,-30.24297,42.96737,-11.88864,20.87245,-6.15837,1.1822,6.87479,1.63988,2.57657,1365.10168,1501.39941,0.01409
13768,-206.76697,115.97658,-24.14731,46.32169,-3.68261,22.59612,-7.58908,2.55948,-2.23272,1.24078,2.48073,1607.84802,1696.06262,0.01277
13769,-228.67479,127.24247,-30.62078,39.90977,9.86298,16.90442,-0.4937,8.10621,-6.59108,6.41028,1.29341,1601.73047,1846.82654,0.01625
13770,-242.5493,142.15703,-42.5836,40.08932,3.67444,19.41527,-2.59947,11.97081,-3.56144,5.13293,1.19322,1431.11096,1614.71497,0.01616
13771,-240.5629,137.96111,-37.25901,39.60178,5.19397,15.11519,1.13124,5.63105,-3.40198,3.42463,1.38326,1412.80603,1588.3219,0.01391
13772,-213.67076,122.84236,-34.4657,41.70428,2.19586,19.05629,1.15595,10.67464,-5.35786,5.8712,1.41928,1671.67334,1843.8927,0.01638
13773,-228.28265,128.31563,-32.05758,39.30094,7.20994,16.98953,-0.42562,8.03595,-5.12134,6.23894,1.35214,1535.26648,1799.10596,0.01818
13774,-128.49081,145.98425,-40.87718,30.72484,1.55609,20.80182,-12.34949,6.76426,11.30799,4.00893,4.86887,1285.51331,1446.24353,0.01539
13775,-136.47127,148.81853,-27.24782,34.46623,-5.60366,15.60667,-8.476,4.01295,9.29317,3.06142,5.00079,1220.99878,1466.24902,0.01431
13776,-157.11249,154.89224,-28.12841,26.52114,4.37435,15.85998,-6.46364,8.914,9.99663,4.6559,4.94834,1073.84399,1336.26941,0.01268
13777,-137.98347,146.79553,-35.07305,29.71269,-1.12397,14.02849,-11.15828,6.05404,8.5044,3.63322,4.79213,1229.5387,1458.63562,0.01471
13778,-141.88144,144.37717,-40.48874,32.09979,5.82705,20.52525,-15.66338,3.69694,13.75634,5.80419,4.1312,1316.02368,1454.92725,0.01559
13779,-160.78981,163.99121,-38.06712,27.03584,8.50823,16.03161,-9.51072,-1.34346,11.09694,1.01585,4.44807,1008.0249,1185.71997,0.01371
13780,-176.53267,164.01169,-32.96965,31.54056,12.39108,20.84269,-8.42337,4.73387,9.90553,2.40274,4.13316,974.98346,1233.43823,0.01096
13781,-138.51721,158.79489,-41.02286,25.15754,5.19827,13.58275,-12.54058,0.78801,8.56656,5.42056,4.61605,1121.18652,1293.5321,0.01629
13782,-158.38893,151.26645,-28.06081,27.00888,7.26318,13.07626,-15.42202,3.21987,10.33822,2.2094,4.31265,1106.40894,1377.4613,0.01338
13783,-153.17732,148.63608,-31.36751,31.51622,-3.40237,12.31384,-9.25196,3.36468,8.239,3.631,4.80908,1190.46948,1414.69177,0.01652
13784,-176.8936,148.26041,-19.9788,42.86824,2.99525,14.77218,-1.19841,8.4585,3.2034,-0.54902,5.09966,980.71893,1186.10754,0.01362
13785,-182.2646,157.0347,-56.93996,55.52791,10.19162,11.05516,-1.52256,11.2184,7.2241,-6.88822,2.52417,1195.37024,1249.99634,0.01855
13786,-176.7187,144.32867,-43.21259,54.25438,5.71365,21.28486,-7.90777,18.32856,3.02368,-0.21172,3.0264,1302.6604,1451.90259,0.0195
13787,-156.29976,145.45007,-52.5325,58.75842,-6.02372,19.92928,-9.40007,15.30503,2.99351,-3.28288,2.86585,1434.17493,1465.59973,0.01843
13788,-166.28297,146.6096,-55.47217,53.59124,8.91231,13.93887,-4.06976,14.515,4.22402,-3.75938,2.94125,1308.39026,1340.47913,0.01662
13789,-131.22305,125.59782,-49.61826,68.55392,6.06085,19.13481,-7.63805,15.81076,-0.80735,1.19693,4.75196,1472.00977,1464.92297,0.01936
13790,-165.23318,125.8386,-42.30958,57.92667,11.47224,17.47778,-7.39896,14.61425,2.94422,-2.20048,3.88266,1380.03296,1412.10901,0.01983
13791,-151.89172,137.71504,-35.36783,53.09864,-2.50406,18.38147,-2.9636,11.75717,1.83818,-1.67194,4.30598,1250.06299,1456.02014,0.01666
13792,-95.0448,148.51172,-49.14462,63.45996,-1.21599,18.00656,-9.09127,12.27275,2.53674,-1.41229,5.36145,1381.47766,1453.52356,0.02281
13793,-132.43301,140.1776,-37.60095,67.38151,1.20584,19.01178,-2.7323,11.24931,-0.26418,-0.67396,4.84198,1331.67456,1476.04688,0.01669
13794,-124.56544,151.84259,-48.77927,61.37736,3.63488,20.4275,-6.03362,12.00406,-0.31786,-3.42343,5.15045,1263.11194,1387.85486,0.01858
13795,-98.16573,142.00348,-50.14206,61.43211,1.60958,18.96271,-9.19691,13.21662,0.21864,-1.56516,5.31809,1415.10718,1474.44482,0.01851
13796,-177.99529,123.081,-17.41421,35.71935,11.27721,29.51238,10.1699,9.919,0.09103,1.78301,4.84895,1387.80627,1582.94751,0.02349
13797,-178.05341,128.4836,27.2985,58.41002,-10.99944,31.27637,-10.32541,11.25934,0.93559,10.50743,6.29615,1346.48413,1759.16687,0.01921
13804,-207.53775,148.27791,-21.68171,21.28454,6.67973,13.63995,0.14336,6.83562,2.2851,2.61442,2.90154,1126.88037,1358.1405,0.01316
13805,-156.0072,117.34809,-32.55851,26.52246,-4.77239,25.13159,-8.61271,15.5554,-3.69061,6.72716,3.84639,1717.93213,1782.60254,0.01642
13806,-244.24435,124.39438,16.02548,23.3859,8.46305,4.279,-2.89726,-2.49815,-2.02492,-1.78368,4.3492,1251.54614,1566.22253,0.01574
13807,-288.4635,104.38931,64.93977,57.28974,23.31332,24.5504,11.63621,9.37039,7.02244,7.02476,7.9572,949.83014,1395.75159,0.02628
13808,-316.2355,102.07156,33.47108,60.54554,37.30541,20.31234,16.52767,11.57121,4.89273,6.75094,3.90493,972.49731,1500.08032,0.02766
13809,-358.40848,107.57458,60.2553,47.35498,8.77433,10.88962,6.24294,4.98623,-6.5746,3.43835,1.77993,1046.71655,1738.48779,0.01577
13810,-188.10083,99.32616,1.40887,39.57748,0.81047,13.42813,6.13323,9.24079,7.01089,4.75643,5.0859,1647.12415,1933.28748,0.02415
13811,-276.55386,120.03384,-13.80935,48.64772,-2.45311,15.33899,-15.8154,-1.97302,-13.36423,-5.59923,1.50006,1408.89233,1644.32959,0.01646
13812,-220.89279,131.2921,-19.05811,43.67761,0.46545,17.80441,-6.63624,4.34152,-14.21946,-11.78373,3.03178,1226.39343,1535.47253,0.01387
13813,-270.73212,106.90595,-18.92978,47.84123,-1.25686,17.72721,-13.13579,2.16213,-14.10233,-8.62679,1.56492,1585.12146,1750.51953,0.01606
13814,-286.04175,117.47594,0.89921,69.85338,3.05534,18.82586,0.72339,6.6536,-5.3085,-6.09009,2.18722,1161.98328,1563.53601,0.02675
13815,-260.11972,99.26243,-30.51392,52.01122,-9.56596,10.07929,-15.56827,-2.05991,-15.18382,-7.8253,1.40225,1763.64966,1714.04334,0.01349
13816,-232.91547,103.21754,-11.75585,44.9759,-3.9214,17.50043,-15.91621,5.63537,-15.71927,-9.84003,2.04856,1753.93201,1945.34192,0.01483
13817,-136.89586,127.8707,-24.80551,21.93311,-8.20076,22.49261,-8.61959,14.86657,6.38168,0.67414,5.92633,1446.39807,1640.12415,0.01696
13818,-125.20543,106.53947,-26.48201,52.72353,10.6216,25.57954,-20.29499,22.47062,6.08357,6.695,6.25456,1640.75366,1809.66821,0.0168
13819,-113.09785,149.11571,-44.37436,35.92945,3.90059,21.44594,-1.5124,14.76484,6.33425,3.76417,6.27338,1313.16541,1426.96729,0.01782
13827,-128.237,134.78793,-35.05442,40.24904,-4.50534,33.54674,-12.89104,16.7132,1.65347,4.59262,5.11202,1422.7616,1610.36682,0.02162
13828,-164.51344,140.76855,-26.72497,40.50099,-7.13792,20.56055,-14.71386,8.76647,2.89706,-0.88254,3.97625,1326.19226,1510.18933,0.02547
13830,-144.54333,133.23431,-23.62748,40.99261,-3.41331,37.21484,-13.73357,20.14381,2.1854,8.57281,4.66282,1499.24561,1672.38123,0.0167
13831,-150.35031,136.41312,-25.4274,46.44916,-12.16477,28.53199,-11.74993,15.65936,1.7785,4.27494,3.96631,1429.00916,1650.31213,0.02153
13832,-124.5288,148.17403,-27.48253,34.91549,-15.69038,31.83982,-16.21697,19.4737,-0.52021,7.27094,4.62791,1480.94592,1655.55408,0.0236
13833,-149.88478,130.15633,-11.08234,34.5833,0.22379,14.92058,-7.54071,6.93707,-2.66002,0.55386,5.15495,1453.79138,1781.26367,0.01858
13834,-188.81277,100.08427,28.28397,36.1122,10.34292,22.33569,3.16996,13.13321,5.42263,5.0595,4.97913,1791.62292,2301.93359,0.02479
13835,-190.784,92.88232,16.27806,40.16083,10.87402,21.13074,-0.81822,14.89386,6.37681,10.8947,4.99936,1804.547,2162.81128,0.0456
13836,-144.42255,108.09407,-15.7469,38.53321,2.78522,25.2703,-4.21246,15.60315,10.01481,4.96692,7.66534,1527.99023,1809.54248,0.0337
13837,-168.85541,92.44587,-23.2274,51.74286,10.48185,33.95947,1.06202,20.40866,6.06607,11.25816,7.37283,1545.64539,1827.203,0.04625
13838,-175.72406,101.77605,13.90573,41.16744,7.02645,20.12885,4.59696,12.25562,4.7184,8.36045,6.6173,1693.91809,2117.17896,0.03178
13839,-145.0275,104.73455,-2.34951,35.49987,9.48876,16.46955,-3.7793,13.98829,3.27534,8.71598,5.63939,1701.1499,2087.40674,0.02362
13840,-262.68442,22.77983,18.98517,53.12266,-4.37798,12.20919,11.42848,5.71879,12.90346,19.39937,3.75832,2649.35132,2380.9541,0.01791
13841,-144.4489,121.06355,-12.80792,24.63805,4.16909,5.14666,3.28691,2.80179,-3.50138,5.32996,11.16231,1201.91382,1679.94141,0.01969
13842,-90.69941,125.26035,-10.23201,23.24122,5.66402,15.5092,12.81853,19.53049,12.35484,15.65781,10.4434,1376.68298,1755.65601,0.0121
13843,-59.56683,129.42944,-39.29646,22.08127,-10.2082,7.58472,-3.54225,2.0396,-4.45438,7.53208,9.56646,1418.81042,1627.34094,0.023
13844,-125.66484,145.30936,-41.4007,23.11585,4.35589,9.85461,-0.75056,-2.84561,2.36715,6.92914,6.84118,1144.24963,1422.02246,0.02057
13845,-61.00678,113.82894,-18.3383,25.45417,-4.3427,6.67296,-2.57298,4.36329,-2.74427,2.38576,10.12523,1792.44763,1981.50391,0.0213
13846,-120.88005,61.14886,6.88132,19.76901,3.54977,4.81262,2.59078,-1.42556,1.407,5.52891,4.55222,3233.26709,2971.53882,0.01135
13847,-190.86946,82.81281,15.54824,48.85271,-15.62013,22.74633,7.17801,4.46855,5.38685,14.29402,3.25075,2168.95312,2330.57324,0.01345
13848,-296.19318,154.3047,5.61091,-7.80214,-2.82555,3.95642,11.61262,-11.39761,-17.27099,-4.29951,3.56123,747.06018,935.72845,0.0138
13849,-331.18677,173.55403,42.75356,7.51158,-4.7062,1.76191,6.34033,-3.42288,-5.24326,-0.7324,2.74395,477.72958,847.98962,0.01034
13850,-217.87198,186.2982,-18.36024,33.32737,15.54639,18.07733,13.82345,0.93582,2.24279,2.02559,5.72414,610.98572,938.80701,0.03147
13851,-127.7448,187.24506,-48.93433,29.96798,-1.3763,11.79449,-1.58108,-0.41134,-6.22034,-6.73755,5.72074,876.57495,1058.8125,0.02128
13852,-320.18732,158.22345,-6.38586,22.96059,-2.47145,13.00114,12.18025,1.64451,-4.26137,-1.65929,0.92014,1157.68774,1742.20911,0.03451
13853,-125.05178,123.44331,-33.35749,33.75043,3.26088,13.72767,0.449,3.77722,-3.93557,3.86022,3.71678,1699.39209,1883.95984,0.02525
13854,-220.14772,63.13768,7.53425,46.25576,11.7146,10.686,12.23827,18.93032,-0.44098,3.02244,3.28883,2076.88892,2282.35034,0.02182
13855,-262.92126,81.52859,21.88132,26.52249,14.569,15.32336,3.72332,6.41212,5.04675,1.23731,1.79344,2296.17822,2468.95264,0.02153
13856,-267.99942,125.75195,7.20402,35.63837,-2.63107,10.90477,-6.21582,-1.31724,-6.69974,-1.20231,1.2323,1454.35584,1696.91675,0.02772
13857,-304.49451,97.12127,1.19475,24.23334,10.62975,3.82108,1.78885,9.39715,5.028,6.42302,1.87668,1481.03015,1759.53833,0.02362
13858,-443.23505,80.56112,-32.62109,-2.56923,-12.9032,5.32942,-2.10904,-4.5512,-2.71798,1.96789,0.20607,2275.68579,2131.99512,0.02398
13859,-281.81882,95.08468,-31.34913,4.13088,3.12543,2.1353,-4.91906,1.90734,-3.67781,-0.19708,0.94213,1764.77783,1968.41541,0.02229
13860,-301.26294,180.19684,0.90823,0.34257,1.5979,-12.64867,-7.3978,-5.51416,-8.80439,-8.34957,1.9688,639.42383,1024.92126,0.01045
13861,-265.04187,171.55008,0.63461,17.29789,10.15488,13.13522,6.34089,7.19249,7.99413,5.31412,4.48257,536.33862,866.35638,0.0166
13862,-243.42302,167.14381,13.46486,11.794,7.22559,2.86368,4.55155,1.94581,-1.84869,-3.05678,3.88551,748.8833,1210.98657,0.01506
13863,-346.19614,130.46249,21.06003,27.47397,22.17068,19.28731,6.721,8.69783,-0.46432,-5.20925,1.16099,846.81744,1265.27979,0.01349
13864,-270.07193,143.02374,4.56312,32.72159,8.27873,6.80291,-1.21631,7.64746,1.39695,2.48967,2.26782,949.97601,1301.29382,0.02163
13865,-234.99432,166.11993,1.71801,35.1246,8.63578,4.5472,-1.29232,4.44929,3.15882,8.09162,2.74323,868.07605,1295.37622,0.02069
13866,-241.03455,128.38887,-7.51357,52.22583,15.07841,23.87935,10.15227,15.47219,6.57028,8.57051,2.83917,1111.33435,1564.80237,0.03492
13867,-196.52216,129.13333,0.06113,57.11839,10.0235,25.1516,5.33259,13.64933,3.40674,8.84978,3.81386,1177.16699,1767.82715,0.03288
13868,-226.33685,160.14433,1.74995,40.93925,12.62075,13.47962,3.0057,9.25745,3.60776,2.82034,3.24309,866.74945,1335.32959,0.02339
13869,-71.45576,83.8134,-62.78358,60.05567,1.78677,30.72947,-1.41607,24.22335,-7.20961,16.18852,6.5568,2156.62158,1705.8562,0.02183
13870,-80.60072,134.84215,-73.56725,48.0213,13.86006,25.64326,-3.21476,9.99769,-1.28999,11.5218,6.56965,1421.90479,1336.27893,0.02234
13871,-64.08359,123.80109,-69.7797,46.96572,13.56323,29.97864,1.15813,15.78623,1.64114,13.1451,6.64046,1578.83667,1525.03699,0.02487
13872,-40.99333,109.00185,-59.06324,48.96907,10.4957,33.9277,-6.40841,17.31851,-4.87954,16.56105,7.52304,1799.66028,1790.99084,0.02513
13873,-83.98282,141.19527,-58.09086,23.58512,-13.59604,15.69927,-6.10627,18.56024,-7.99072,10.84333,5.7186,1447.36121,1515.89783,0.02283
13874,-73.9119,127.53308,-73.75256,34.85192,10.15185,32.14402,-2.14663,1.00286,6.30145,14.79522,7.22911,1461.82288,1354.64758,0.02312
13875,-114.27073,131.29456,-50.90576,49.22653,-4.80148,23.65877,-4.22234,18.53953,-8.03538,9.37555,4.18985,1548.32153,1583.77612,0.02805
13876,-51.78833,116.20335,-67.96597,50.3982,9.89826,29.90165,-2.55608,15.71614,0.96533,13.08328,7.77079,1639.55469,1562.05457,0.03312
13877,-253.80278,157.11377,-0.60807,30.11613,28.40204,12.64649,11.5028,11.6717,4.94437,-0.27991,4.93561,597.09088,951.70465,0.03837
13878,-113.96517,111.01936,-57.21544,57.09169,18.77915,28.30555,-6.01235,17.70439,-1.80297,8.52483,6.5055,1505.1001,1493.61914,0.02368
13879,-112.85326,179.93257,-76.29195,30.02727,30.81996,15.32945,8.01745,3.54613,-3.13711,-2.04176,5.94122,1025.36853,970.60834,0.02504
13880,-67.69831,165.99832,-94.36135,47.62558,19.47485,27.5662,-3.88235,5.15188,-9.13717,-3.7936,7.12726,1280.7019,1096.40039,0.02672
13881,-156.88864,142.07222,-33.71947,25.8848,4.4854,14.14649,-13.98037,22.99442,-17.29605,17.71327,2.75273,1589.66211,1910.51392,0.03211
13882,-78.2411,112.98123,-48.81877,70.20581,17.14865,28.50135,7.2085,18.36676,-0.08776,16.78272,9.59559,1489.93262,1603.00964,0.03145
13883,-97.96922,97.87553,-38.94643,47.2711,-18.86167,24.91245,-19.47851,15.81686,-18.87545,12.77579,2.96002,2327.04761,2109.40796,0.02113
13884,-72.59998,84.47587,-30.00547,79.34088,10.31716,28.24592,0.84221,14.30139,5.61658,13.60564,7.77051,2009.80725,1916.64563,0.02763
13885,-43.87368,81.61815,-36.72941,51.0643,5.5012,30.54,-8.46698,25.91785,0.36634,20.7709,7.20086,2306.63184,2209.19116,0.02585
13886,-80.55628,99.53796,-28.66393,54.00068,13.0287,28.16794,-0.82881,21.62129,-3.55911,21.10736,6.37796,2019.48584,2106.77271,0.03411
13887,-91.86034,79.69576,-11.96197,74.07366,12.05613,27.51058,4.27269,21.71379,-12.07626,18.74852,6.90485,2258.82178,2181.17798,0.02666
13888,-90.21606,94.08393,-19.37774,51.9323,-11.17535,21.04166,-5.24996,18.68902,-5.61576,14.03341,6.26251,2156.78271,2092.6106,0.03113
13889,-160.68509,40.81352,21.33879,45.27466,-10.34631,34.10481,-4.42554,20.14528,-13.15856,23.29827,4.16701,3622.03711,2676.44629,0.03341
13890,-146.45105,190.80232,-35.82547,22.66183,21.60279,8.76477,6.87312,5.83001,-3.23944,6.65142,6.4576,821.63751,1057.18945,0.02455
13891,-112.15028,103.84129,-50.99587,70.88218,10.88945,27.14643,10.84614,12.27738,8.28587,13.6011,7.22743,1684.76733,1622.47363,0.03603
13892,-2.70151,124.50025,-47.02832,43.49612,-4.69664,25.89767,-14.52702,10.47738,-7.20779,14.09348,10.12138,1723.48401,1763.61609,0.02712
13893,-106.71396,153.27547,-70.50179,55.43243,22.18479,-5.49031,-15.31884,-1.07005,-11.07104,-13.14451,5.50096,1293.12341,1106.4281,0.03013
13894,-11.73681,149.80127,-74.15393,45.00132,20.36538,28.59828,-4.45086,11.11878,-11.40361,3.15645,12.41014,1330.6864,1352.88672,0.02496
13895,-57.49083,101.0466,-36.20718,27.52896,9.16845,19.05591,-17.65177,8.60844,-10.63444,12.12423,5.70652,2384.38208,2196.51514,0.02785
13896,-347.95044,143.39705,25.72862,12.26055,14.31642,-2.43669,-7.56737,4.60713,8.86777,-5.45099,1.51146,614.54724,1045.13452,0.00987
13897,-319.41043,119.36184,-19.03843,16.46313,9.12114,2.17411,-11.60383,7.52677,-12.22055,2.64046,1.85448,1400.34155,1491.96411,0.01961
13898,-324.01862,136.31541,8.3781,3.49972,4.8253,9.96535,6.01909,11.83509,11.36332,6.15462,2.43605,709.64215,933.09869,0.01273
13899,-206.45995,132.76396,-37.77503,19.32065,-16.04806,7.06597,-14.67848,-2.34022,-9.30562,-3.87501,2.3721,1496.1283,1541.28271,0.01478
13900,-306.02539,137.2036,20.42107,55.49036,14.65825,5.26319,-1.89766,4.95073,2.92817,-0.00862,3.05977,886.52692,1512.96008,0.01115
13901,-289.42932,184.4265,20.39902,8.77218,4.77376,2.92366,-3.58534,-0.55803,-0.48542,-7.80264,2.4679,766.58307,1083.21973,0.01564
13902,-249.75912,177.40675,-22.55364,29.89062,16.77815,2.37292,3.56765,7.8685,-3.28823,-10.34048,2.90474,847.18939,1255.24805,0.00969
13903,-189.61023,147.65871,-39.58412,43.84092,1.56344,14.7785,3.17135,2.82188,-2.2325,3.56816,2.52134,1233.04395,1391.74048,0.02481
13904,-215.01427,154.3461,-1.5968,24.32965,0.93438,7.54159,1.01393,8.49658,1.3268,0.24753,3.86977,894.05359,1299.98181,0.02025
13905,-204.87737,120.97552,-29.69677,34.85132,5.29234,-3.06589,-0.06333,1.09044,-1.52531,-2.89499,3.45243,1285.82361,1414.61975,0.02448
